Name,Type,Lat,Lon
Biserica Veche Fundata (1850),lacase_cult,45.4379121,25.3078515
Biserica Nouă Fundata (1940),lacase_cult,45.4382922,25.3077014
Biserica,lacase_cult,45.4743343,26.5285652
Biserica Ortodoxă Enculești,lacase_cult,44.9044216,24.9468335
Biserică,lacase_cult,44.9234454,27.2197376
Biserica Sfinții Apostoli Petru și Pavel,lacase_cult,43.9265166,23.1772152
Biserica Viașu,lacase_cult,44.353026,22.8212006
Biserica,lacase_cult,44.5160886,23.3774738
Biserica,lacase_cult,44.5361541,23.3419225
Biserica,lacase_cult,44.548423,23.7372522
Biserica,lacase_cult,44.5655143,23.3664439
Biserică,lacase_cult,44.6583588,24.0023053
Biserică,lacase_cult,44.6796041,23.9920484
Biserica,lacase_cult,44.6983641,23.964146
Biserica,lacase_cult,44.8238242,23.7668496
Biserica,lacase_cult,44.8268888,23.8187662
Biserică,lacase_cult,44.8518815,23.8206791
Biserica,lacase_cult,45.1256521,29.0503736
Biserica Cungrea,lacase_cult,44.6613842,24.3831595
Biserica Dimulești,lacase_cult,44.6728987,24.0909672
Biserica,lacase_cult,44.6780173,24.577637
Biserica,lacase_cult,44.7045448,24.5727809
Biserica,lacase_cult,44.7909174,23.8682327
Biserica,lacase_cult,44.8220579,23.8949647
Biserica,lacase_cult,44.8268897,23.8471367
Biserica,lacase_cult,44.860114,23.8407576
Biserica,lacase_cult,45.2998657,26.8610629
Biserica Pruneni,lacase_cult,45.332646,26.8434436
Biserica Sfântul Ioan Botezătorul Păuliș,lacase_cult,45.9413049,22.8690051
Biserica Boholt,lacase_cult,45.9484962,22.9230936
Biserică,lacase_cult,45.9949198,22.5753208
Biserica Dumbrava,lacase_cult,47.4902736,23.8730244
Biserica ortodoxă Nașterea Maicii Domnului - Cavnic,lacase_cult,47.6511667,23.8243103
Biserica Romano-Catolică,lacase_cult,47.6636559,23.8614272
Biserica Ortodoxă,lacase_cult,47.6641284,23.8527108
Biserica Romano-Catolică,lacase_cult,46.3392854,25.3809001
Biserică,lacase_cult,46.8038864,26.5763957
Biserica Nouă,lacase_cult,46.8380924,26.5059582
Biserica Dumbrava Roșie,lacase_cult,46.8831196,26.4376807
Biserica Sfântul Ioan,lacase_cult,46.9266424,26.3748837
Capela Catolică,lacase_cult,46.8080628,25.4479428
Biserica Ortodoxă Sfântul Gheorghe,lacase_cult,45.5329261,22.9706642
Biserica Sfânta Paraschiva,lacase_cult,45.8788302,23.3093392
Biserica Tărtăria,lacase_cult,45.9333287,23.4140928
Biserica,lacase_cult,47.2154569,25.2847129
Biserica Baptistă Lumina Lumii,lacase_cult,45.8527095,24.9790329
Biserică Ortodoxă,lacase_cult,45.841125,24.9720729
Biserica Ortodoxă Adormirea Maicii Domnului,lacase_cult,45.8395321,24.9660358
Biserica Ortodoxă Sf. Cozma și Damian,lacase_cult,45.8417898,24.9578153
Biserica Ortodoxă Sf. Ioan Botezătorul,lacase_cult,45.8538566,24.9808591
Biserica Reformata,lacase_cult,46.5244871,25.1316319
Biserica Reformată,lacase_cult,46.5646778,24.9041626
Biserică,lacase_cult,45.1502656,25.9888087
Biserica,lacase_cult,44.1791858,28.6473609
Biserică,lacase_cult,45.2199321,25.9327309
Biserica Reformată,lacase_cult,46.5802766,24.8491002
Biserica Reformată,lacase_cult,46.596981,24.8652225
Biserica Reformată Maghiară,lacase_cult,46.5742593,24.874129
Biserica Capu Dealului,lacase_cult,44.6285625,23.4730941
Biserica,lacase_cult,44.6979526,23.5230836
Biserica,lacase_cult,44.7163717,23.5148799
Biserica,lacase_cult,44.7223182,23.2508093
Biserica,lacase_cult,44.7388656,23.1397293
Biserica,lacase_cult,44.7831195,23.2920561
Biserica Cocoreni,lacase_cult,44.8291661,23.3084421
Biserica,lacase_cult,44.8610027,23.2164907
Biserica Molani,lacase_cult,44.9312256,22.8485239
Biserica ortodoxă,lacase_cult,45.1859975,25.9547767
Biserica Verguleasa,lacase_cult,44.6535117,24.3192734
Biserică,lacase_cult,44.8604405,24.2283039
Biserica,lacase_cult,44.9068909,24.4128609
Biserica,lacase_cult,44.918733,24.2237301
Biserică,lacase_cult,44.9426588,24.1799937
Biserica,lacase_cult,44.9576897,24.5342221
Biserica Borzești,lacase_cult,46.5393927,23.611655
Biserica Sfinții Mihail și Gavril,lacase_cult,46.6430374,23.6132003
Biserica Ortodoxă Sfântul Nicolae,lacase_cult,46.8584394,23.3939053
Biserica Ortodoxă,lacase_cult,46.8677812,23.4181736
Biserica de lemn,lacase_cult,46.8697064,23.4200161
Biserica Iedera de Jos,lacase_cult,45.0281611,25.6351163
Biserica Parohiei Slobozia,lacase_cult,44.3806458,25.9359087
Biserica,lacase_cult,45.0616887,21.6772591
Biserica,lacase_cult,45.108305,21.6948153
Biserica,lacase_cult,45.2310208,22.0327086
Biserica,lacase_cult,45.2712449,21.9791597
Biserica ortodoxă Țerova,lacase_cult,45.3082454,21.9229003
Biserica Valea Lungă,lacase_cult,46.1503127,27.8300624
Biserica Vinderei,lacase_cult,46.1544012,27.8087166
Biserica,lacase_cult,46.9410148,27.8735822
Biserica Coropceni,lacase_cult,46.9423152,27.8362454
Biserica Satu Nou,lacase_cult,46.9582832,27.8151838
Biserica,lacase_cult,47.0699023,27.7714065
Biserica Rădeni,lacase_cult,47.4246632,27.4379651
Biserica Roșcani,lacase_cult,47.4557256,27.4001997
Biserică,lacase_cult,44.8717144,25.389665
Biserica Sfinții Arhangheli Mihail și Gavril,lacase_cult,45.2237028,26.682537
Biserica Cerchejeni,lacase_cult,47.6901734,26.8842807
Biserica Guranda,lacase_cult,47.7783773,27.0646506
Biserica,lacase_cult,47.8815111,26.8427721
Biserica Ortodoxă Hotărel,lacase_cult,46.5318045,22.440193
Biserica Reformată Livada,lacase_cult,47.8695718,23.1143158
Biserica Sf. Ioan - monument istoric,lacase_cult,45.1082798,25.2098954
Biserica Nouă,lacase_cult,46.9156844,26.3922642
Biserica,lacase_cult,46.6323288,26.4751716
Biserica Dumeni,lacase_cult,48.0249697,26.5158085
Biserică,lacase_cult,45.2267636,24.6619583
Biserica Sfântul Nicolae,lacase_cult,46.9525522,26.2909048
Biserica Lupșa,lacase_cult,45.9383514,25.2974201
Biserica Ortodoxă Nouă,lacase_cult,46.0172455,25.2728258
Biserica Ortodoxă Sf. Nicolae Rupea,lacase_cult,46.0401263,25.2301972
Biserica Greco-Catolică Rupea,lacase_cult,46.0403878,25.2252571
Biserica Fișer,lacase_cult,46.0744989,25.1533936
Biserica Fortificată,lacase_cult,46.0813242,25.1464974
Biserica Copșa Mare,lacase_cult,46.130168,24.5481748
Biserica Buzd,lacase_cult,46.1380988,24.4124059
Biserica Ortodoxă,lacase_cult,46.1513443,24.4976605
Biserica cetate,lacase_cult,46.1520465,24.495917
Biserica Ortodoxă Saschiz,lacase_cult,46.1888932,24.9566279
Biserica Reformată,lacase_cult,46.2282717,25.2701248
Biserica Reformată,lacase_cult,46.2320781,24.9906679
Biserica,lacase_cult,46.2361877,25.1686483
Biserica Buna Vestire,lacase_cult,46.2383769,25.0205434
Biserica Reformată Șoard,lacase_cult,46.2620264,24.925291
Biserica Ortodoxă Șoard,lacase_cult,46.2622749,24.9207529
Biserica Reformată,lacase_cult,46.2628963,25.1844774
Biserica Reformată,lacase_cult,46.2728149,25.1037073
Biserica Reformată,lacase_cult,46.285532,25.2486685
Biserica Reformată Găiești,lacase_cult,46.427283,24.6699241
Biserica,lacase_cult,47.8004047,26.867642
Biserica Știubieni,lacase_cult,47.9729925,26.7957215
Biserica,lacase_cult,46.4322678,24.839886
Biserica Ipotești,lacase_cult,44.3126564,24.3978346
Biserica,lacase_cult,44.36293,24.3742483
Biserica,lacase_cult,44.4751275,24.6414491
Biserica Potcoava,lacase_cult,44.4776393,24.6311337
Biserica Bălțați,lacase_cult,44.5111372,24.581508
Biserica Potcoava Bircii,lacase_cult,44.5141466,24.6004996
Biserica,lacase_cult,44.5162806,24.5683788
Biserica Chițeasca,lacase_cult,44.5352078,24.5952772
Biserica,lacase_cult,44.5590656,24.5215426
Biserica,lacase_cult,44.6076007,24.3082341
Biserica,lacase_cult,44.6432684,24.2529934
Biserica,lacase_cult,44.6474713,23.3084285
Biserica Poboru,lacase_cult,44.6659846,24.505369
Biserica,lacase_cult,44.701546,23.1677618
Biserica,lacase_cult,44.7083588,24.6597138
Biserica,lacase_cult,44.7104293,24.6385515
Biserica Sfântul Ierarh Nicolae,lacase_cult,44.9650561,27.2242237
Biserica,lacase_cult,45.936015,25.5722366
Biserica Sf. Ioan Iacob,lacase_cult,47.2606782,26.2151993
Schitul Icoana Nouă,lacase_cult,47.2799727,26.1330563
Biserica Sf Mihail și Gavril,lacase_cult,46.7297927,23.1121635
Biserica Scrind-Frăsinet,lacase_cult,46.7485056,22.9020985
Biserica Sfinții Mihail și Gavril,lacase_cult,46.7547935,22.9578651
Biserica Ortodoxă Bociu,lacase_cult,46.7779245,22.9478633
Biserica Greco-Catolică Bociu,lacase_cult,46.7788601,22.9476122
Biserica Sfinții Mihail și Gavril,lacase_cult,46.7869773,22.9807153
Biserica Sf Nicolae,lacase_cult,46.9196267,23.0571704
Biserica Sfântul Gheorghe,lacase_cult,46.9235964,22.9988739
Biserica Adormirea Maicii Domnului,lacase_cult,46.9326941,22.9624688
Biserica Țăudu,lacase_cult,46.9842676,23.04805
Biserica Ortodoxă Humuleștii Noi,lacase_cult,47.18268,26.3280609
Biserică,lacase_cult,45.1471901,24.7739165
Biserică Ortodoxă Lazuri,lacase_cult,44.8842589,25.5590741
Biserica Sfinții Arhangheli Mihail și Gavril,lacase_cult,47.7840886,25.2697307
Biserica Izvorul Tămăduirii,lacase_cult,47.587776,27.1621644
Biserică,lacase_cult,47.5421774,27.1933926
Biserică,lacase_cult,45.1158129,25.3020018
Biserica Ortodoxă „Sfântul Nicolae”,lacase_cult,45.3884835,27.0376625
Biserica Sfântul Ioan Botezătorul,lacase_cult,45.380888,27.045302
Biserica Sfântul Apostol Toma,lacase_cult,45.3695058,27.057622
Biserica Sfântul Gheorghe,lacase_cult,45.3867592,27.0518018
Biserică,lacase_cult,44.9393171,24.7053516
Biserica,lacase_cult,46.55527,22.8105178
Mănăstirea Stil Vechi „Slătioara”,lacase_cult,47.381007,26.1071672
Biserica lipovenească din satul Brătești,lacase_cult,47.1854056,26.6981261
Biserica Ortodoxă Izvorul Tămăduirii,lacase_cult,44.9698319,25.6105607
Biserica stilistă Urecheni,lacase_cult,47.1606893,26.5183417
Catedrala stilistă „Sfinții Împărați Constantin și Elena” Fălticeni,lacase_cult,47.4561079,26.2952067
Mănăstirea stil vechi „Brădițel”,lacase_cult,47.0943839,26.4075896
Mănăstirea stilistă „Dobru”,lacase_cult,47.2067772,26.2468413
Biserica stilistă,lacase_cult,44.492227,26.0445858
Biserica stilistă „Sfânta Treime” Târgu Neamț,lacase_cult,47.2011905,26.3781264
Biserica,lacase_cult,44.6244973,22.6469024
Biserica,lacase_cult,43.8389535,24.7691986
Biserica,lacase_cult,43.9462145,24.6920583
Szentháromság templom,lacase_cult,46.0871319,24.1081802
Biserica,lacase_cult,43.9157726,25.101293
Biserica baptistă „Providența”,lacase_cult,44.396228,26.0834796
Biserică,lacase_cult,43.7959822,24.8197944
Biserică,lacase_cult,44.1723574,24.3543161
Biserică,lacase_cult,43.8453172,25.4572087
Biserică,lacase_cult,44.5568441,24.667109
Biserica,lacase_cult,44.7347442,24.5422125
Biserica de Lemn din Pietroasa,lacase_cult,45.8380678,22.3937417
Biserica de lemn din Valea Mare,lacase_cult,45.5037385,21.8032729
Biserica de lemn din Poieni,lacase_cult,45.801523,22.4528105
Biserica de lemn din Surducu Mare,lacase_cult,45.2657434,21.5858377
Biserica de lemn din Crivina de Sus,lacase_cult,45.8456195,22.433801
Biserica de lemn din Crivobara,lacase_cult,45.9143361,21.8162222
Biserica de lemn din Dragomirești,lacase_cult,45.5429266,21.9483424
Biserica de lemn din Jupânești,lacase_cult,45.7836991,22.2716903
Biserica de lemn din Lucareț,lacase_cult,45.8367812,21.668408
Capela Ortodoxă „Sfântul Mare Mucenic Gheorghe”,lacase_cult,44.4249329,26.0737121
Mănăstirea „Pantocrator - Sfânta Maria Magdalena”,lacase_cult,44.1109872,25.5912956
Biserica Ortodoxă „Sfântul Gheorghe” Naipu,lacase_cult,44.1559993,25.7558845
Biserica Ortodoxă „Sfânta Parascheva Militari II”,lacase_cult,44.4356211,26.026237
Biserica Greco-Catolică Regina Sfântului Rozar,lacase_cult,46.5622937,24.5457554
Biserica Penticostală Mesia,lacase_cult,47.7366906,26.6463525
Biserica,lacase_cult,47.0409511,25.8781168
Biserica,lacase_cult,43.7510059,24.8676322
Geamia Azizie,lacase_cult,44.2324829,28.5962357
Biserica Protestantă,lacase_cult,46.241255,25.2594034
Biserica Protestantă,lacase_cult,46.2121795,25.2467523
Biserica Protestantă,lacase_cult,46.2571505,25.2523988
Biserica Protestanta,lacase_cult,46.203546,25.1998504
Biserica,lacase_cult,44.1726126,28.6609742
Biserică,lacase_cult,47.6906236,25.2415671
Biserica Sfântul Ioan Botezătorul,lacase_cult,44.2733261,28.5817028
Biserica Avram Iancu,lacase_cult,46.3583472,22.82682
Biserica Ortodoxă,lacase_cult,45.8158283,25.5919818
Biserica Adormirea Maicii Domnului,lacase_cult,46.3040193,23.1134668
Biserica Ortodoxă „Sfântul Nicolae” Cățelu,lacase_cult,44.4037331,26.221871
Biserica Bocicoiu Mare,lacase_cult,47.9627145,24.0094014
Geamia Techirghiol,lacase_cult,44.0544382,28.5917393
Biserica Ortodoxă Bața,lacase_cult,47.1883897,23.9959049
Biserica Greco-Catolică,lacase_cult,47.1775789,24.1734437
Biserica Deleni,lacase_cult,46.9142572,27.8292552
Biserica Ortodoxă „Sfântul Nicolae” Covasna,lacase_cult,45.8517991,26.1911026
Biserică,lacase_cult,45.2173093,25.8069397
Biserică,lacase_cult,44.4332244,25.6227162
Biserică,lacase_cult,44.4442205,25.7148412
Biserică,lacase_cult,47.3444411,25.3245514
Biserică,lacase_cult,44.8368376,24.4514918
Biserică,lacase_cult,44.8231853,24.4362837
SC ALBACETE SRL (Complex Muntenia),lacase_cult,45.3790824,27.0568987
Biserica Fofeldea,lacase_cult,45.8329751,24.4943604
Biserica Creștină Adventistă,lacase_cult,44.2847218,26.0614731
Biserică,lacase_cult,44.2840075,26.0547256
Biserică,lacase_cult,44.4537612,25.824088
Biserică,lacase_cult,44.4528936,25.821942
Biserica Adventistă Costi,lacase_cult,45.4995462,28.0161287
Biserica Sfântul Nicolae,lacase_cult,43.8323555,23.9173082
Biserica Reformată,lacase_cult,45.8259935,26.1159158
Biserica Reformată,lacase_cult,45.8227223,26.1492439
Mănăstirea Ștefan cel Mare și Sfânt,lacase_cult,47.480776,25.2686395
Biserică,lacase_cult,44.6013306,25.574248
Biserică,lacase_cult,44.6533615,25.4606367
Biserica,lacase_cult,44.454121,26.1271217
Biserica,lacase_cult,44.4540451,26.1267816
Biserica,lacase_cult,44.4658804,26.15363
Biserica Ruscova,lacase_cult,47.7744729,24.2884219
Biserica Josani,lacase_cult,47.8320525,24.2099468
Biserica penticostală Vestea Bună,lacase_cult,44.4316025,26.1257762
Biserica Sfinții Arhangheli,lacase_cult,44.3138651,23.7996263
Biserică,lacase_cult,45.0868944,26.1128761
Biserică,lacase_cult,45.1754528,23.7099574
Biserică,lacase_cult,45.0390827,22.925679
Biserică,lacase_cult,45.0643006,23.3492138
Biserică,lacase_cult,45.1714271,23.7586473
Biserică,lacase_cult,45.0959921,24.8029768
Biserică,lacase_cult,45.1228005,24.7935917
Sfinții Împărați Constantin și Elena,lacase_cult,45.2694159,24.7690897
Biserică în construcție,lacase_cult,45.1518995,23.9879676
Biserică,lacase_cult,45.1047572,23.8054848
Biserică,lacase_cult,44.5671993,25.8399351
Biserică,lacase_cult,44.6514538,25.5269617
Biserică,lacase_cult,44.8290135,25.0192667
Biserică,lacase_cult,44.8511363,24.968514
Biserică,lacase_cult,44.8769728,24.8823304
Biserică,lacase_cult,44.8896755,24.8776419
Biserică,lacase_cult,44.8638505,24.9225387
Biserică,lacase_cult,45.0910792,24.6761071
Biserica Sfântul Ilie,lacase_cult,46.6563361,24.2639015
Biserică Sf. Treime,lacase_cult,44.8542597,24.8721155
Biserica Unitariană,lacase_cult,45.8431157,24.9697943
Biserica,lacase_cult,44.0797455,28.2470258
Biserică,lacase_cult,46.881261,25.9821755
Biserica catolică,lacase_cult,46.4576564,22.2500715
Biserica Reformată,lacase_cult,46.0435587,25.5755221
Unitárius kettős templomvár,lacase_cult,45.9362737,25.5694827
Biserică,lacase_cult,45.0215572,25.4620969
Mănăstirea Căscioarele,lacase_cult,44.5003351,25.6328706
Biserica „Sfântul Gheorghe”,lacase_cult,44.4400934,25.6077811
Biserica Sfinții Arhangheli Mihail și Gavril,lacase_cult,45.1057257,24.3844523
Biserica Greco-Catolică,lacase_cult,47.4782588,22.5832323
Biserica Penticostala Simeria,lacase_cult,45.8522277,23.0119332
Biserica Ortodoxă,lacase_cult,46.7770097,21.9306139
Biserica Evanghelică Monariu,lacase_cult,47.0668297,24.4758439
"Biserica „Sf. Treime”, „Sf. Arhangheli Mihail și Gavril”",lacase_cult,44.2104276,26.3619536
Biserica „Sf. Voievozi” („Sf. Arhangheli Mihail și Gavril”),lacase_cult,43.9560647,25.8811452
Biserica „Sf. Treime”,lacase_cult,44.4162175,25.8268585
Biserica,lacase_cult,45.7131648,24.1511209
Biserică,lacase_cult,45.085889,24.3026658
Biserica Sfântul Ioan,lacase_cult,46.7598259,23.5439546
Biserică,lacase_cult,44.8538458,25.6290858
Biserică Bogdana,lacase_cult,43.9245363,25.0862737
Biserică,lacase_cult,44.9638062,24.3723505
Biserică,lacase_cult,44.9962647,24.43785
Biserica Sfinții Trei Ierarhi,lacase_cult,44.9986845,25.7419515
Biserica Ortodoxă Filipeștii de Târg,lacase_cult,44.9792595,25.7899792
Biserica,lacase_cult,47.259236,22.5257878
Biserica,lacase_cult,47.2500791,22.5271241
Biserica,lacase_cult,47.2570852,22.5346089
Biserica Archita,lacase_cult,46.1809951,25.0932343
Biserica Buna Vestire,lacase_cult,45.2065266,24.8420743
Mănăstirea Catrinari,lacase_cult,47.1903643,25.4482596
"Biserica ortodoxă Sfintii Voivozi, Cheia",lacase_cult,45.1831166,24.214462
Biserica creștină adventistă de ziua a șaptea Jilava,lacase_cult,44.3299969,26.0891582
Biserica Ortodoxă „Pogorârea Sfântului Duh - Măicăneasa”,lacase_cult,44.5024966,26.0591619
Szűz Mária-oltár,lacase_cult,46.1186784,25.9472087
Biserică,lacase_cult,44.9937048,25.3960615
Biserică,lacase_cult,44.9931927,25.3931325
Biserica cu hramul Adormirii Maicii Domnului,lacase_cult,45.0798197,25.3821844
Biserică,lacase_cult,44.4520041,23.5020454
Biserică,lacase_cult,45.0623468,25.0807808
Biserică,lacase_cult,45.1168874,25.1001678
Biserică,lacase_cult,45.2087786,25.7484211
Biserica Veche Adormirea Maicii Domnului,lacase_cult,45.2476877,26.7089534
Biserică,lacase_cult,44.6284434,25.8904544
Biserica Creștină Evanghelică,lacase_cult,43.9712837,25.963725
"Biserica Adventistă de Ziua a Șaptea ""Eben-Ezer""",lacase_cult,43.9701944,25.9658885
"Biserica ""Sfântul Gheorghe""",lacase_cult,43.9513896,25.9332042
Biserica ortodoxă română Urseni,lacase_cult,45.6922098,21.3084843
Biserica catolică Urseni,lacase_cult,45.6914491,21.3062956
Biserică,lacase_cult,45.0567635,23.2826024
Biserică catolică,lacase_cult,45.1024233,23.3118385
Biserica Sfantul Gheorghe,lacase_cult,44.6240832,25.658326
Biserică,lacase_cult,44.6235563,25.6252758
Biserică,lacase_cult,44.9552196,23.0659432
Biserică,lacase_cult,44.7884973,23.0219148
Biserica ortodoxă Copăcele,lacase_cult,45.4997944,22.094027
Biserică,lacase_cult,44.5225558,23.9094323
Biserica Sfânta Treime,lacase_cult,46.3671814,22.1314623
Biserică,lacase_cult,44.9644136,24.5563245
Shitul Bistra - Câmpeni,lacase_cult,46.370209,23.0712011
Biserica Bistra,lacase_cult,46.3768147,23.1019525
Biserică,lacase_cult,47.5377495,25.5259558
Biserica Sfântul Nicolae,lacase_cult,44.3264349,23.7792386
Biserica,lacase_cult,46.8530608,22.4977005
Biserica Greco-Catolică Sfântul Spirit,lacase_cult,46.0751118,23.5712038
Biserica Reformată (1842),lacase_cult,46.0713477,23.5853716
Biserica Sf Parascheva,lacase_cult,45.9840858,24.5339553
Biserica ortodoxă Sf. Nifon,lacase_cult,44.9179562,25.4806136
Biserica,lacase_cult,45.7261395,21.2090121
Biserica,lacase_cult,45.7234066,21.2266639
Biserica,lacase_cult,45.7252569,21.2094845
Biserică,lacase_cult,44.4030865,26.0823105
Biserică,lacase_cult,44.7193026,25.3098234
Biserica,lacase_cult,45.7364646,21.2518919
Biserică,lacase_cult,44.5908786,23.9528296
Biserică,lacase_cult,44.5715872,23.9545355
Biserică,lacase_cult,45.1479082,23.5131885
Biserică,lacase_cult,45.0359998,25.9051379
Biserică,lacase_cult,45.0453586,25.8933844
Biserică,lacase_cult,44.7880514,25.9756613
Biserică,lacase_cult,44.9748843,26.0253535
Schitul Sf. Nectarie,lacase_cult,47.3607654,25.4011745
Biserică,lacase_cult,45.0560581,25.2328679
Biserică,lacase_cult,45.0415577,25.2541647
Biserica,lacase_cult,44.158413,23.7862533
Biserică,lacase_cult,44.9721286,26.0831626
Biserica,lacase_cult,45.7693509,21.2599038
Biserica,lacase_cult,45.7679723,21.2598028
Biserica Ortodoxă Jina (1795),lacase_cult,45.7854408,23.6776111
Catedrala Ortodoxă Jina (1939),lacase_cult,45.7846342,23.6827842
Biserică,lacase_cult,45.4444336,26.9799171
Biserică,lacase_cult,44.5728177,25.8098574
Biserică,lacase_cult,44.5805938,25.8125342
Biserica Ortodoxă Tâmpa,lacase_cult,45.8231795,23.0119533
Biserica Evanghelică Târgoviște,lacase_cult,44.9220224,25.4753448
Sala Regatului a Martorilor lui Iehova,lacase_cult,47.6637896,23.5466129
Biserică,lacase_cult,45.272968,25.1499289
Biserica Măgura (1926),lacase_cult,45.5226558,25.3002272
Biserica,lacase_cult,47.7050506,26.7851695
Biserică,lacase_cult,44.7004963,25.6216804
Biserică,lacase_cult,44.6821205,25.633694
Biserică,lacase_cult,45.0890936,25.2160571
Biserica,lacase_cult,45.7903116,23.8861577
Biserica Adormirea Maicii Domnului Mănești,lacase_cult,44.8642158,25.8510733
Biserica Murguța,lacase_cult,47.8232462,27.1322039
Schitul Feredeu,lacase_cult,46.2281979,21.6793902
Biserica,lacase_cult,45.7624474,21.2480204
Biserica,lacase_cult,44.1041616,28.6039088
Biserica,lacase_cult,45.7520323,21.250601
Biserică,lacase_cult,44.9304888,24.7837691
Biserică,lacase_cult,45.0436753,24.6874063
Biserica,lacase_cult,45.8007713,24.1672965
Biserică,lacase_cult,46.9184565,26.1724666
Biserică,lacase_cult,46.9464132,26.3055342
Biserica Bicaz,lacase_cult,46.9145494,26.085796
Biserica Ortodoxă Sfânta Treime,lacase_cult,45.6798678,24.3418747
Biserica Tatarai,lacase_cult,44.7373454,25.9270096
Biserică,lacase_cult,45.3203736,24.6620398
Biserică,lacase_cult,45.0832645,25.9289328
Biserică,lacase_cult,45.0835792,25.9513652
Biserica CDE Moreni,lacase_cult,44.9812583,25.6338118
Biserica Bazga,lacase_cult,46.9593459,27.9176103
Biserică,lacase_cult,44.6371514,24.893337
Biserică,lacase_cult,44.5813581,24.9169957
Biserică,lacase_cult,44.4319677,25.1317243
Biserică,lacase_cult,44.4474222,25.1337091
Biserică,lacase_cult,43.994184,24.5767005
Biserica,lacase_cult,45.7947168,24.1479494
Mănăstirea Sucevița,lacase_cult,47.7786362,25.7108794
Biserica Sfintii Petru si Pavel,lacase_cult,47.7507947,26.6451117
Paraclisier,lacase_cult,47.5546914,26.6941079
Schit,lacase_cult,47.7937732,25.7744523
Biserica Penticostală Betleem,lacase_cult,47.3460839,25.3477441
Biserică,lacase_cult,44.800588,26.2693582
Biserică,lacase_cult,44.7796419,24.233035
Biserica Greco-Catolică Sfinții Arhangheli,lacase_cult,47.0693104,21.8526957
Biserică,lacase_cult,46.5375536,22.4882028
Biserica Creștină Baptistă,lacase_cult,46.5412,23.8890138
Biserică,lacase_cult,44.9690439,26.4597726
Bisericuță Subcetate,lacase_cult,46.1609745,21.3344412
Schitul Iezeru,lacase_cult,45.2050921,24.1716155
Biserică,lacase_cult,44.471729,25.7663998
Biserică,lacase_cult,44.4710974,25.7670972
Vechea Biserică Mărcuța,lacase_cult,44.4445134,26.172691
Biserica Crestina Maghiara Biharia,lacase_cult,47.1516769,21.9220737
Biserca Penticostală Izvorul Vieții,lacase_cult,45.3240545,21.8808069
Biserica Creștină Baptistă Adoram,lacase_cult,46.1963742,21.3006803
Biserica Sf Teodor Tiron,lacase_cult,45.7605232,24.8216517
Biserică,lacase_cult,45.0503408,24.3195239
Biserica Ortodoxă Săvăstreni,lacase_cult,45.7621699,24.9429409
Biserica Ortodoxă Iași,lacase_cult,45.7638021,24.929281
Biserică,lacase_cult,44.9476758,24.7631351
Biserica Săulești,lacase_cult,45.8639224,22.9868902
CIM ȘI BIS SF CONST ȘI ELENA,lacase_cult,45.1586393,26.8460894
Capela Cimitirului Sfântul Gheorghe,lacase_cult,45.1414036,26.8479664
Biserica Sfântul Gheorghe,lacase_cult,45.1461193,26.8173967
Biserica Adormirea Maicii Domnului,lacase_cult,44.1227928,24.7912916
Biserică,lacase_cult,44.0239517,25.1474825
Biserică,lacase_cult,44.0476944,25.0943447
Biserică,lacase_cult,44.0399824,25.0897554
Biserica și Cimitirul Ortodox,lacase_cult,45.1405347,26.8065721
Biserica Ortodoxă Sfântul Arhidiacon Ștefan,lacase_cult,47.1706995,23.0674106
Biserică,lacase_cult,44.7132878,24.4466855
Peștera Sfântului Ioan de la Prislop,lacase_cult,45.6328958,22.8471957
Biserica Sfântul Nicolae,lacase_cult,47.7844322,27.210036
Biserică,lacase_cult,44.1861763,24.4920634
Schitul Sfânta Ana,lacase_cult,47.4769287,25.3202615
Sfinții Arhangheli Mihail și Gavriil,lacase_cult,47.7349336,24.2261562
Biserica Intrarea în Biserică a Maicii Domnului,lacase_cult,47.8231375,27.2095798
Mănăstirea Vovidenia,lacase_cult,44.8449326,28.6060611
Biserică catolică,lacase_cult,45.6525929,22.9245801
Biserica veche,lacase_cult,45.6514957,22.9300932
Biserica Ortodoxă Aurel Vlaicu,lacase_cult,45.9134677,23.2727717
Biserica Ortodoxă Buna Vestire,lacase_cult,45.5116729,22.9498588
Biserica Ortodoxă Sf. Atanasie și Chiril,lacase_cult,45.5091843,22.9540323
Biserica Cut,lacase_cult,45.9388181,23.6694598
Biserică,lacase_cult,44.1786459,25.200018
Biserică,lacase_cult,45.0406703,24.4698426
Biserică,lacase_cult,45.0275422,24.5036116
Biserica Nandru (1977),lacase_cult,45.8021967,22.8320472
Biserica Ciulpăz,lacase_cult,45.7941087,22.7811577
Biserica Prezbiteriană,lacase_cult,45.1461531,26.8415953
Biserica Cornești,lacase_cult,46.2924447,24.2095873
Biserică,lacase_cult,44.7837855,24.5372338
Biserică,lacase_cult,44.7829274,24.6561529
Biserica Ortodoxă Șaru Dornei,lacase_cult,47.2416276,25.3299452
Biserica,lacase_cult,47.7888691,24.695324
Biserică,lacase_cult,44.7360304,21.6222855
Biserică,lacase_cult,44.1081037,24.9939384
Biserică,lacase_cult,44.1128258,24.9863317
Biserica,lacase_cult,44.0953279,23.7424403
Biserică,lacase_cult,45.0346528,23.3087508
Catedrala Ortodoxă,lacase_cult,44.661385,24.2643277
Biserică,lacase_cult,45.03267,23.2590501
