Name,Type,Lat,Lon
Biserica Ortodoxă Rodna,lacas de cult,47.4229863,24.8156878
Biserica Medievală din Rodna,lacas de cult,47.4229573,24.816648
Biserica Lunca Ilvei,lacas de cult,47.3640711,24.9670032
Biserica,lacas de cult,47.7630563,23.2844202
Biserica Ortodoxă Feldru,lacas de cult,47.2774455,24.5968714
Biserica,lacas de cult,47.2840034,24.5898817
Biserica Ortodoxă Sfântul Apostol Andrei,lacas de cult,47.305062,24.6363802
Biserica,lacas de cult,47.90307,23.3137583
Biserica Ortodoxă Română Rebrișoara,lacas de cult,47.2872375,24.4519177
Biserica Ortodoxă Rebrișoara,lacas de cult,47.3001683,24.4523254
Biserica Luterană Livezile,lacas de cult,47.1809434,24.5743647
Biserica Greco-Catolică Înălțarea Domnului,lacas de cult,47.2331642,22.5545818
Biserica Catolică Ilișești,lacas de cult,47.6077948,26.0435714
Biserica Subcetate,lacas de cult,47.1497453,24.486727
Biserică,lacas de cult,44.0700815,28.6233915
Biserica Sfântul Nicolae,lacas de cult,47.2200589,24.7400915
Biserica Evanghelică-Luterană (azi Ortodoxă),lacas de cult,47.2039,24.5259132
Biserica Cușma,lacas de cult,47.1302518,24.7000741
Biserica Ortodoxă Sigmir,lacas de cult,47.1335552,24.4249011
Biserica Racovița,lacas de cult,45.0805151,24.3973833
Biserica Măgura Ilvei,lacas de cult,47.3731538,24.8082178
Biserică,lacas de cult,47.3835356,24.8478125
Biserica de lemn din Aghireș,lacas de cult,46.8716709,23.2765585
Biserica Ungurească,lacas de cult,46.8693586,23.2427144
Mănăstirea Prislop,lacas de cult,45.6320365,22.8523357
Biserica Dumitrița,lacas de cult,47.0719102,24.6245261
Biserica Budacu de Sus,lacas de cult,47.0603326,24.6570433
Biserica Ortodoxă Ilva Mică,lacas de cult,47.3074553,24.659625
Biserica Ortodoxă Română Nepos,lacas de cult,47.2773867,24.5324316
Biserica Pogorârea Sfântului Duh,lacas de cult,45.5254933,22.371064
Biserica,lacas de cult,45.5052741,22.336582
Biserica,lacas de cult,45.4973885,22.3250428
Biserica,lacas de cult,45.4970782,22.3247258
Biserica,lacas de cult,45.4956516,22.3199891
Biserica Parva,lacas de cult,47.395247,24.5410128
Biserică,lacas de cult,44.8177892,25.6686648
Biserica Adventistă de Ziua a Șaptea,lacas de cult,46.8631603,23.3048177
Capela Sfinții Arhangheli Mihail și Gavril,lacas de cult,44.4382834,25.9531348
Rom. Kath. KIRCHE,lacas de cult,45.0637131,21.8398939
Biserica Șoimuș,lacas de cult,47.0419541,24.6214974
Catedrala Ortodoxă Bistrița,lacas de cult,47.1293751,24.4929219
Biserica Sf Arhangheli,lacas de cult,44.8522984,24.8587382
Biserică,lacas de cult,45.1175218,24.1019384
Biserica Acoperământul Maicii Domnului,lacas de cult,47.8384283,23.3906871
Biserica Sf. Nicolae,lacas de cult,43.8489279,24.7475626
Biserica,lacas de cult,43.8588626,24.7255228
Biserica Ortodoxă Sfinții Arhangheli,lacas de cult,46.5234892,23.6951052
Biserica Romano Catolică Sfânta Tereza,lacas de cult,46.525389,23.6963288
Ocolul Silvic Bisericesc,lacas de cult,46.6944116,26.6587307
"Biserica ,,Izvorul Tămăduirii""",lacas de cult,46.422951,21.8324638
Biserica unitariană,lacas de cult,46.5214659,23.6867559
Biserica Ortodoxă Română Salva,lacas de cult,47.3055375,24.3553447
Biserică,lacas de cult,45.0104132,24.9910106
Biserică,lacas de cult,44.7196607,25.3218842
Biserică,lacas de cult,45.1012199,25.4188191
Biserică,lacas de cult,45.0985807,25.417089
"Biserica ""Sfântul Vasile""",lacas de cult,45.7949437,27.0325492
Biserica,lacas de cult,46.4070778,25.8127582
"Mănăstirea "" Sf. Ioan Rusu""",lacas de cult,43.8724774,25.9007025
Schitul Horia,lacas de cult,44.5324969,26.7929305
Biserica Ortodoxă Țepeș Vodă,lacas de cult,44.6147688,25.765851
Biserica Ortodoxă Valea Florilor,lacas de cult,46.6646499,23.8628639
Biserica,lacas de cult,43.8791529,25.3998724
Biserica Leșnic,lacas de cult,45.9141862,22.7403812
Biserica Harvest Mures,lacas de cult,46.5528654,24.5525622
Biserică,lacas de cult,45.1207101,23.6826383
Biserică,lacas de cult,44.1887269,24.0070472
Biserică,lacas de cult,44.1861112,23.9965491
"Casa de Rugăciune ""Betania""",lacas de cult,45.8724137,20.797684
Biserică,lacas de cult,44.1573885,24.0958462
Biserică,lacas de cult,44.1109485,24.1854642
Biserică,lacas de cult,44.1056639,24.1847776
Biserică,lacas de cult,44.1233456,24.1618822
Mănăstirea Tăuni,lacas de cult,46.1514754,24.1315445
Biserica Sfântul Ioan Botezătorul,lacas de cult,43.9549973,24.1679178
Harul,lacas de cult,47.1886925,23.0694158
Mănăstirea Sfânta Treime - Albac,lacas de cult,46.4331738,22.9628851
Schitul Aiud,lacas de cult,46.3074364,23.7302461
Biserica Ortodoxă Sf Cruce,lacas de cult,46.3068497,23.726213
Schitul Sfântul Lazăr,lacas de cult,46.0697204,23.5429593
Biserica fortificată,lacas de cult,46.1408651,23.9701698
Biserica Ortodoxă,lacas de cult,46.1734419,23.8339941
Sala Regatului a Martorilor lui Iehova,lacas de cult,44.413839,27.8193715
Biserică,lacas de cult,45.1442036,24.2427511
Biserică,lacas de cult,45.0197717,24.713268
Biserică,lacas de cult,46.6736845,28.0568337
Biserică,lacas de cult,44.4176011,25.1851591
Biserică,lacas de cult,46.6739689,28.0522026
Biserica Sfântul Nicolae,lacas de cult,47.5718356,26.8887853
Biserica Sfinții Trei Ierarhi,lacas de cult,47.5691331,26.8846494
Biserica Flămânzi,lacas de cult,47.553106,26.8824002
Biserica Storești,lacas de cult,47.5540976,26.871161
Biserica,lacas de cult,45.7725816,21.2199233
Biserică,lacas de cult,46.8945349,26.0247305
Biserica,lacas de cult,45.7583821,21.2573304
Ref Templom,lacas de cult,46.2698546,25.0171566
Biserica Satului Bumbești Pițic,lacas de cult,45.1464859,23.7064012
Biserică,lacas de cult,44.4007142,24.2759254
Biserica Sfânta Maria,lacas de cult,43.7939175,24.0466317
Biserică,lacas de cult,46.583484,27.9019814
Biserica Sfântul Gheorghe,lacas de cult,46.6706869,28.0652726
Biserica Pietrosani,lacas de cult,45.1762333,24.8472565
Biserica Reformata,lacas de cult,47.0722836,24.435153
Sala Regatului a Martorilor lui Iehova,lacas de cult,44.3430431,28.0323077
Biserică,lacas de cult,48.0009075,26.9099587
Biserica,lacas de cult,45.41262,22.3084366
Biserica,lacas de cult,45.405005,22.3017418
Biserica,lacas de cult,45.4054702,22.2988954
Biserica,lacas de cult,45.3986443,22.2365187
Biserica,lacas de cult,45.4054215,22.22436
Biserica Sfântul Nicolae,lacas de cult,47.9559933,26.8597401
Biserica Sfântul Gheorghe,lacas de cult,47.9524556,26.8529857
Biserica,lacas de cult,45.3555483,22.1825796
Biserica,lacas de cult,45.3537717,22.1772484
Biserica,lacas de cult,45.350003,22.1667476
Biserica,lacas de cult,45.3290648,22.1249434
Biserica,lacas de cult,45.2339616,22.0919206
Biserică,lacas de cult,46.1019466,27.1753017
Biserica Reformată Prezbiteriană,lacas de cult,46.764721,23.5711177
Biserica,lacas de cult,46.7483016,25.5372557
Biserica,lacas de cult,46.181264,25.4281605
Biserica,lacas de cult,46.2304348,25.3872789
Biserica,lacas de cult,46.1759396,25.3754142
Biserica,lacas de cult,46.1759882,25.375311
Biserica,lacas de cult,46.3046938,25.071665
Biserică Ortodoxă George Coșbuc,lacas de cult,47.8002501,26.8673277
Biserica Ortodoxă Dupăpiatră,lacas de cult,46.1754995,23.0572998
Biserica Greco-Catolică Brad,lacas de cult,46.1307746,22.7952371
Biserica Pir,lacas de cult,47.4621907,22.3745531
Biserica,lacas de cult,47.4367694,22.2296722
Biserica,lacas de cult,46.2329818,25.4582083
Biserica,lacas de cult,46.2044012,25.3836652
Biserica,lacas de cult,46.2524258,25.4339329
Biserica,lacas de cult,46.264914,25.4360143
Biserica,lacas de cult,46.2649046,25.4358187
Biserica Romano-Catolică Nașterea Sfintei Fecioarei Maria Crișcior (1953),lacas de cult,46.1183871,22.8524509
Biserica Reformată,lacas de cult,46.1614296,24.3523438
Biserica Catolică,lacas de cult,46.154105,24.3399651
Biserica Greco-Catolică,lacas de cult,46.1535868,24.3407823
"Biserica Ortodoxă ""Sfântul Dumitru""",lacas de cult,46.1566759,24.3636646
Biserica Română cu Unită,lacas de cult,46.1482853,24.3676841
Biserica Unitariană,lacas de cult,46.1618749,24.3445243
Capela ortodoxă,lacas de cult,46.1561273,24.3507052
Biserica Schimbarea la Față,lacas de cult,46.1877283,24.3681096
Capela Ortodoxă,lacas de cult,44.9554352,24.9450608
"Biserica Romano-Catolică ""Imaculata Concepție""",lacas de cult,46.1686189,24.352827
Biserica Greco-Catolică,lacas de cult,46.0215849,24.1541331
Biserica Înălțarea Sfintei Cruci,lacas de cult,46.0814308,24.2769916
Biserica Sfinții Arhangheli,lacas de cult,46.0809514,24.2749274
Biserica Sfinții Trei Ierarh,lacas de cult,46.1142236,24.3488961
Biserica Nouă,lacas de cult,46.0871377,24.4022985
Biserica Veche,lacas de cult,46.086819,24.4031604
Biserica Română cu Unită Biertan,lacas de cult,46.1400009,24.5242892
Biserica Ortodoxă Biertan,lacas de cult,46.1403749,24.5261588
Biserica Românească Ațel,lacas de cult,46.1524716,24.4643233
Biserica Ortodoxă Cristian,lacas de cult,45.7875682,24.0231175
Biserica Ortodoxă,lacas de cult,46.2175184,23.9855333
Biserica Adormirea Maicii Domnului,lacas de cult,46.2112135,24.014627
Biserica Reformată,lacas de cult,46.2450073,24.0489269
Biserica Românească,lacas de cult,46.248582,24.0524966
biserica penticostală dupăpiatră,lacas de cult,46.1780174,23.0506569
Biserica Sfinții Arhangheli Mihail și Gavril,lacas de cult,47.3225323,22.7919762
Biserica,lacas de cult,46.0974876,23.5579145
Biserica Ortodoxă Română Ighiu,lacas de cult,46.1447286,23.5114369
Biserica Ortodoxă Șard,lacas de cult,46.1320873,23.5303001
Biserica Ortodoxă Țelna,lacas de cult,46.1673413,23.4925096
Biserica ortodoxă de lemn Sfântul Nicolae,lacas de cult,46.4724454,24.552083
Biserica ortodoxă de lemn Sf Arhangheli,lacas de cult,46.5406996,24.816765
Biserica Ortodoxă Certeju de Sus,lacas de cult,45.9717772,22.9688123
Biserica Ortodoxă Băcia,lacas de cult,45.8002311,23.0050314
Biserica Greco-Catolică Băcia,lacas de cult,45.8004494,23.0058923
Biserica Reformată Pui,lacas de cult,45.5148595,23.0922508
Biserica Catolică Pui,lacas de cult,45.51698,23.088762
Biserica Reformată,lacas de cult,45.4160295,23.3735397
Biserica Unitariană,lacas de cult,45.4159354,23.3728719
Biserica Ortodoxă Sfânta Ecaterina (fostă greco-catolică),lacas de cult,45.404986,23.3197526
Biserica Catolică,lacas de cult,45.4098148,23.3142865
Biserica Reformată,lacas de cult,45.4101951,23.3143026
Biserica Sfântul Nicolae,lacas de cult,45.4116525,23.3139593
Biserica Sf Arhangheli Vulcan (1980),lacas de cult,45.377974,23.2968979
Biserica Duminica Sfinților Români Vulcan (2013),lacas de cult,45.374077,23.2929642
Biserica Duminica Tuturor Sfinților Vulcan (1926),lacas de cult,45.376595,23.2851215
Biserica Romano-Catolică Adormirea Maicii Domnului Vulcan (1900),lacas de cult,45.3765293,23.2839073
Biserica Reformată Vulcan (1937),lacas de cult,45.3756897,23.2824501
Biserica Sfântul Toma Lupeni (1932),lacas de cult,45.3609107,23.2464056
Biserica Romano-Catolică Lupeni (1904),lacas de cult,45.3560466,23.2231815
Biserica Sfintei Femei Mirostite Lupeni (1943),lacas de cult,45.3549933,23.2241958
Biserica Evanghelică Lupeni (1909),lacas de cult,45.3553698,23.2217291
Catedrala Ortodoxă Sfântul Nicolae Lupeni (1935),lacas de cult,45.3560002,23.2207273
Biserica Reformată Lupeni (1921),lacas de cult,45.3545826,23.2165647
Biserica de lemn Toți Sfinții Lupeni (1901),lacas de cult,45.3454131,23.1844927
Biserica Pogorârea Sfântului Duh Lupeni (1935),lacas de cult,45.3449216,23.1842807
Biserica Greco-Catolică Uricani (2010),lacas de cult,45.3322358,23.1204846
Biserica Sf. Gheorghe Valea de Brazi (1921),lacas de cult,45.3228866,23.0954265
Biserica Sfântul Ilie,lacas de cult,45.4383366,23.4095044
Biserica Reformată Ștefan,lacas de cult,45.445891,23.4125697
Biserica Romano-Catolică Lonea,lacas de cult,45.4468787,23.4168781
Biserica Ortodoxă Română Lonea,lacas de cult,45.4509764,23.4116614
Biserica Ortodoxă Cimpa,lacas de cult,45.4597358,23.4422562
Biserica Sf Apostoli Petrila,lacas de cult,45.4506499,23.3929245
Reformed Church,lacas de cult,45.44274,23.3768529
Biserica Unitariană,lacas de cult,46.2248529,24.7944341
Biserica Reformată,lacas de cult,46.2752774,25.1322014
Capela Înălțarea Sfintei Curci,lacas de cult,46.1175108,24.2524736
Biserica Sfinții Apostoli Petru și Pavel,lacas de cult,46.169529,24.3518667
Biserica Baptistă Oastea Domnului,lacas de cult,46.149736,24.3425215
Biserica Greco-Catolică Nașterea Preasfintei Maria,lacas de cult,46.0747064,23.5789336
Biserica Romano-Catolică Înălțarea Sfintei Cruci Bărăbanț (1902),lacas de cult,46.1011124,23.5811102
Biserica Ortodoxă Română Mălâncrav,lacas de cult,46.1025471,24.6513829
Biserica Ortodoxă Română Bălăușeri,lacas de cult,46.4085678,24.6856844
Biserica Reformată Bălăușeri,lacas de cult,46.4084782,24.6847791
Biserica Sfântul Nicolae,lacas de cult,46.4097045,24.6991375
Biserica Ortodoxă Română Roteni,lacas de cult,46.4580221,24.6819642
Biserica Catolică Păsăreni,lacas de cult,46.4932586,24.6957453
Biserica Ortodoxă Păsăreni,lacas de cult,46.493388,24.6955727
Biserica Reformată Corunca,lacas de cult,46.5211911,24.6162245
Biserica Ortodoxă Corunca,lacas de cult,46.5227801,24.6198989
Biserica Romano-Catolică Sângeorgiu de Mureș,lacas de cult,46.5728775,24.6071719
Biserica Unitariană Sângeorgiu de Mureș,lacas de cult,46.5724248,24.6091884
Biserica de lemn Sângeorgiu de Mureș,lacas de cult,46.5794077,24.6083512
Biserica Ortodoxă Sângeorgiu de Mureș,lacas de cult,46.5798548,24.6091765
Biserica Ortodoxă Sfinții Apostoli Petru și Pavel,lacas de cult,46.4821619,24.0924562
Biserica Ortodoxă Sălciua de Jos,lacas de cult,46.3980706,23.4195457
Biserica Ortodoxă Română Sălciua de Jos,lacas de cult,46.3977498,23.4205994
Biserica Ortodoxă Română Acoperământul Maicii Domnului Gârde,lacas de cult,46.3822028,23.138254
Biserica Ortodoxă Rusă Sfântul Andrei Bistra,lacas de cult,46.3827541,23.1268673
Biserica Reformată,lacas de cult,46.2743187,23.0637405
Biserica Romano-Catolică Sfântul Nicolae,lacas de cult,46.2742195,23.0647386
Biserica de lemn Buceș,lacas de cult,46.1716676,22.9684976
Biserica Stănija,lacas de cult,46.1690411,22.9919994
Biserica Toți Sfinții,lacas de cult,46.1885991,22.9969566
Biserica Buna Vestire,lacas de cult,46.1939185,23.030123
Biserica Ortodoxă Zdrapți (1923),lacas de cult,46.1493134,22.8729503
Biserica Bucureșci,lacas de cult,46.1270434,22.9054495
Biserica Sfântul Teodor Tiron,lacas de cult,46.2653813,23.0834584
Biserica Ortodoxă Română Cărpiniș,lacas de cult,46.3167872,23.0542225
Biserica Ortodoxă Feneș,lacas de cult,46.1051936,23.2940577
Biserica Poiana Ampoiului,lacas de cult,46.0888754,23.3926694
Biserica Ortodoxă de zid Cuvioasa Parascheva,lacas de cult,46.118607,23.4480525
Biserica Ortodoxă Română Muncelu,lacas de cult,46.3788846,23.246466
Biserica Sfânta Varvara Bisericani,lacas de cult,46.2905584,23.1547236
Biserica Ortodoxă Română Vârtop,lacas de cult,46.3239173,23.0899473
Biserica Valea Barnii,lacas de cult,46.2695203,23.3390035
Biserica de lemn Sfinții Împărații Constantin și Elena Cojocani,lacas de cult,46.2848745,23.3687446
Biserica Sfântul Nicolae Poieni,lacas de cult,46.248049,23.2005567
Biserica Ortodoxă Română Bucium,lacas de cult,46.263921,23.1779471
Biserica Sfinții Arhangheli Mihail și Gavril,lacas de cult,46.2468117,23.1574328
Biserica Sfinții Arhangheli Mihail și Gavril,lacas de cult,46.244438,23.1060666
Biserica Buninginea,lacas de cult,46.2361926,23.0313924
Biserica Ortodoxă Română Ciuruleasa,lacas de cult,46.2587013,23.0229973
Biserica Ortodoxă Română Peleș,lacas de cult,46.3354223,22.9823047
Biserica Ortodoxă Mihoești,lacas de cult,46.3707304,23.0187144
Biserica Ortodoxă Română Târsa,lacas de cult,46.3790707,22.7986233
Biserica Adormirea Maicii Domnului,lacas de cult,46.3953251,22.8813067
Schitul Rogoz,lacas de cult,46.42241,22.9634332
Biserica Sfântul Vasile cel Mare Mătișești,lacas de cult,46.5049077,22.9116109
Biserica Greco-Catolică „Nașterea Sfântului Ioan Botezătorul”,lacas de cult,46.3690027,22.9657618
Biserica Ortodoxă Română Izvorul Ampoiului,lacas de cult,46.1521306,23.171351
Biserica Ortodoxă Română Trâmpoiele,lacas de cult,46.1481235,23.1482116
Biserica Galați,lacas de cult,46.0898571,23.2910382
Biserica Sfântul Arhanghel Mihail Gurasada,lacas de cult,45.9477351,22.5911781
Biserica Ortodoxă Brănișca,lacas de cult,45.917275,22.7780174
Capela Catolică Brănișca,lacas de cult,45.9146057,22.7727725
Biserica Sfânta Treime,lacas de cult,45.989977,23.4818411
Schitul Cuvioasa Sfânta Paraschieva,lacas de cult,46.1458923,21.1612869
Biserica Nașterea Sfântului Ioan Botezătorul Ormindea (1927),lacas de cult,46.0511707,22.8590571
Biserica Ortodoxă Chișcădaga (1923),lacas de cult,45.9571492,22.8781049
Biserica Romano-Catolică Coroi,lacas de cult,46.4086728,24.6340443
Biserica Ortodoxă Coroi,lacas de cult,46.4084986,24.6373163
Biserica Reformată Coroisânmărtin,lacas de cult,46.4075288,24.6043924
Biserica Ortodoxă Coroisânmărtin,lacas de cult,46.4079631,24.6030695
Biserica Ortodoxă Română Odrihei,lacas de cult,46.4046844,24.5655332
Biserica Reformată Agrișteu,lacas de cult,46.3927266,24.6828679
Biserica Romano-Catolică Agrișteu,lacas de cult,46.3922583,24.680575
Biserica Ortodoxă Agrișteu,lacas de cult,46.3916779,24.6797171
Biserica Ortodoxă Suplac,lacas de cult,46.3976814,24.5275722
Biserica Unitariană Suplac,lacas de cult,46.3956315,24.5190912
Biserica Reformată Suplac,lacas de cult,46.3957828,24.5194381
Biserica Reformată Idrifaia,lacas de cult,46.3890154,24.471729
Capela Catolică Bahnea (1917),lacas de cult,46.3736608,24.478948
Mikefalva Reformatus Templom,lacas de cult,46.3705587,24.4172209
Biserica Ortodoxă Mica,lacas de cult,46.3684893,24.4132506
Biserica Ortodoxă Gănești,lacas de cult,46.3354521,24.3581811
Biserica Unitariană Târnăveni,lacas de cult,46.330556,24.2798352
Biserica Reformată Târnăveni,lacas de cult,46.3290307,24.2812996
Biserica Sfinții Arhangheli,lacas de cult,46.3205203,24.3013243
Biserica de lemn Dâmbău,lacas de cult,46.321764,24.2308823
Biserica Reformata Paucisoara,lacas de cult,46.3501993,24.3462993
Biserica Ortodoxa Paucisoara,lacas de cult,46.3503567,24.347048
Biserica Greco-Catolică Cuștelnic,lacas de cult,46.3404661,24.3140687
Biserica Ortodoxă Cuștelnic,lacas de cult,46.3398967,24.3126707
Biserica Unitariană Adămuș,lacas de cult,46.3034974,24.2350528
Biserica Reformată Adămuș,lacas de cult,46.3037277,24.2351341
Biserica Adormirea Maicii Domnului Adămuș,lacas de cult,46.3052743,24.2426958
Biserica Nașterea Maicii Domnului Adămuș,lacas de cult,46.3051339,24.2376303
Sövényfalva Reformatus Templom,lacas de cult,46.2935993,24.2119002
Biserica Crăiești,lacas de cult,46.2981474,24.1907363
Biserica Straja,lacas de cult,46.0677826,23.6835479
Biserica Vingard,lacas de cult,46.0155141,23.7381124
Biserica Ortodoxă Română Ghirbom,lacas de cult,46.0327237,23.7212181
Biserica de lemn Ghirbom,lacas de cult,46.0321281,23.7205554
Biserica Buna Vestire,lacas de cult,46.0725832,23.7392229
Biserica de lemn Cicău,lacas de cult,46.4001687,23.6773306
Biserica Pentecostală Gâlda de Jos,lacas de cult,46.1776909,23.6312253
Biserica Reformată Brad,lacas de cult,46.1344292,22.7931533
Biserica de lemn Beznea,lacas de cult,46.9543545,22.6144009
Biserica Greco-Catolică Sfânta Tereza de Pruncul Isus,lacas de cult,46.9585691,22.6171975
Biserica Creștină Baptistă,lacas de cult,46.9592404,22.6179889
Biserica Ortodoxă Stremț,lacas de cult,46.2246999,23.631524
Biserica,lacas de cult,44.4903468,23.9553096
Biserica,lacas de cult,44.5077082,23.9456573
Biserica „Sfinții Împărați”,lacas de cult,44.4317098,24.3634686
Biserică,lacas de cult,45.2475847,24.3872937
Biserica Reformată Valea Lungă (1780),lacas de cult,46.1256313,24.0433259
Biserica Greco-Catolică Valea Lungă (1893),lacas de cult,46.1264904,24.0449972
Biserica Adormirea Maicii Domnului și Sfântul Mucenic Dimitrie,lacas de cult,46.179023,23.9261358
Biserica Sf Teodor Tiron,lacas de cult,46.1697628,23.9155194
Biserica de lemn Valea Sasului,lacas de cult,46.2861767,24.0291887
Mânăstirea Acoperământul Maicii Domnului Slimnic,lacas de cult,45.8906237,24.1626055
BIserica Romano-Catolică,lacas de cult,46.4941622,24.7642694
Szentháromság Unitarius Kapolna,lacas de cult,46.4896233,24.763733
Biserica Reformată Troița,lacas de cult,46.4879187,24.7668303
Biserica Ortodoxă Troița,lacas de cult,46.4877944,24.7681398
Nyomát Katolikus Kapolna,lacas de cult,46.5200733,24.7118287
Biserica Reformată,lacas de cult,46.2416784,24.9267075
Schitul Livezile,lacas de cult,46.3451963,23.6204082
Tűr Reformatus Kapolna,lacas de cult,46.1593976,23.8844665
Biserica Sfânta Treime,lacas de cult,46.2103317,23.9385257
Biserica Lupu,lacas de cult,46.0966819,23.9744779
Biserica Spătac,lacas de cult,46.1370792,23.9431408
Biserica Romano-Catolică,lacas de cult,46.992158,25.683135
Biserica Ortodoxă Română Corbu,lacas de cult,46.9925994,25.6827468
Biserica Românească Nemșa,lacas de cult,46.0885038,24.4435105
Biserică,lacas de cult,44.8716398,25.5901212
Biserică,lacas de cult,44.865737,25.6470624
Nagykend Reformatus Templom,lacas de cult,46.3867101,24.7271919
Biserica Reformată Mare Chendu,lacas de cult,46.3944849,24.719421
Biserica Creștină după Evanghelie,lacas de cult,44.4210217,26.1208259
Biserica Baptistă “Betel”,lacas de cult,47.6184519,26.2753746
Biserica Reformată Rupea,lacas de cult,46.038778,25.2228484
Casa de Rugăciune Romano-Catolică,lacas de cult,46.4532202,23.5670786
Nagysolymos Reformatus Templom,lacas de cult,46.3476765,24.9232169
Nagysolymos Unitarius Templom,lacas de cult,46.3472985,24.9266407
Kissolymos Unitarius Templom,lacas de cult,46.3367664,24.9605715
Biserica,lacas de cult,46.3359244,24.8934446
Biserica Sfântul Nicolae,lacas de cult,46.4295963,25.7730102
Schitul cut,lacas de cult,45.9480334,23.645575
Biserică,lacas de cult,45.1362903,25.7865198
Biserică,lacas de cult,45.0931928,25.7431163
Biserica Ortodoxă,lacas de cult,46.2328454,24.8176102
Biserica,lacas de cult,44.430858,24.3540465
Biserica Catolică,lacas de cult,45.9128615,21.1510988
Biserică,lacas de cult,44.7212187,25.2985184
Biserica Prăjani,lacas de cult,45.2079164,25.9512115
Biserica Ortodoxă Veche,lacas de cult,45.800876,24.2828687
Biserica Românească,lacas de cult,45.8008573,24.2834287
Biserica Evanghelică Luterană,lacas de cult,45.802598,24.2757618
Biserica Sfântul Nicolae,lacas de cult,45.0443799,24.2561704
Biserică,lacas de cult,45.1751305,23.9573104
Biserica Ortodoxă Bradu,lacas de cult,45.7224639,24.3256536
Adormirea Maicii Domnului și Sfântul Ierarh Nicolae,lacas de cult,44.8736954,25.9815273
Capela cimitirului,lacas de cult,44.969297,26.0855261
Biserica,lacas de cult,47.8205844,24.0542682
Biserica Catolică Avrig,lacas de cult,45.7233078,24.3981162
Schitul Păpușa,lacas de cult,45.1906729,24.0414323
Biserica crestina ortodoxa,lacas de cult,47.2119535,26.3230398
Biserică,lacas de cult,44.4543806,24.3708159
Biserica Veche din Parisești,lacas de cult,44.2587071,25.5707773
Biserica,lacas de cult,46.1515888,25.951547
Biserica,lacas de cult,45.060627,21.8552219
Biserică,lacas de cult,44.3183994,25.6932238
Biserica Sfântul Apostol Andrei,lacas de cult,45.1528357,26.7951121
Biserica Sfântul Dumitru,lacas de cult,45.1506,26.830999
Capela Sfântul Lazăr,lacas de cult,45.1570247,26.8210973
Biserica Sfântul Teodosie,lacas de cult,45.1440801,26.8435182
Biserica Sfântul Mina,lacas de cult,45.1445073,26.8087291
Katholische Kirche,lacas de cult,45.8421885,21.3169233
Biserica Ortodoxă,lacas de cult,45.8410423,21.3173362
Biserica Voviodină,lacas de cult,46.1477775,21.4651749
Biserica Tătărăști,lacas de cult,45.9433071,22.5023093
Catedrala Sfântul Sava,lacas de cult,45.1544391,26.8179054
Biserica Sfânta Epifanie,lacas de cult,45.144243,26.8359977
Biserica Sfântul Pantelimon,lacas de cult,45.1498077,26.8012509
Capela Greco-Catolică Sfânta Ana,lacas de cult,46.227322,24.444712
Biserica Ortodoxă,lacas de cult,47.8391563,24.0065664
Biserica Sfânta Filofteia,lacas de cult,45.1471299,26.8027332
Biserica Oreavul 3,lacas de cult,45.3681975,27.0283734
Biserica Oreavul 2,lacas de cult,45.3760137,27.0240325
Biserica Oreavul 1,lacas de cult,45.370705,27.0227229
Biserica monument Grușetu (1801) „Adormirea Maicii Domnului”,lacas de cult,45.1538762,24.068481
Sala Regatului a Martirilor lui Iehova,lacas de cult,46.555227,23.8002803
Mânăstirea Moisei Nouă,lacas de cult,47.6473125,24.5203767
Mănăstirea Bârnova,lacas de cult,47.0743799,27.6266146
Biserică,lacas de cult,47.3555186,26.9041498
Mănăstirea Dăgâta,lacas de cult,46.9790505,27.2311124
Mănăstirea Miclăuseni,lacas de cult,47.0975876,26.9254557
Mănăstirea Sângeap - Basaraba,lacas de cult,47.4023855,26.8811324
Biserică,lacas de cult,47.3673065,26.8464364
Biserică,lacas de cult,47.4936937,26.9411128
Biserica Heliade Rădulescu,lacas de cult,45.2924021,27.1197111
Biserica Zagavia,lacas de cult,47.4188442,26.8936861
Biserica Scobinți,lacas de cult,47.3929358,26.9028703
Biserica Fetești,lacas de cult,47.4071007,26.9003219
Biserica Nouă cu hramul Sf. Ioan Botezătorul,lacas de cult,46.2150143,24.7867184
Biserica,lacas de cult,46.4971284,23.6783735
Biserica Sfinții Împărați Constantin și Elena,lacas de cult,45.0337338,25.8553963
Biserică,lacas de cult,44.3527383,25.9618262
Biserică,lacas de cult,46.7166131,23.0380986
Biserică,lacas de cult,46.5544249,21.9601602
Biserică,lacas de cult,44.1359534,24.4603753
Biserică,lacas de cult,44.219069,24.4747651
Biserică,lacas de cult,44.2609522,24.5212746
Biserica,lacas de cult,46.4828476,23.8512202
Biserica Valea Stejarului,lacas de cult,47.8729075,23.9882653
Biserică,lacas de cult,45.2323115,25.857547
Biserica,lacas de cult,46.499195,23.672817
"Mănăstirea „Înălțarea Domnului”, Brădet",lacas de cult,45.542836,25.7593668
Biserica Reformată Vărsolți,lacas de cult,47.207807,22.9145556
Biserica Ortodoxă,lacas de cult,47.2082023,22.9147068
Biserică,lacas de cult,44.5126924,23.7588985
Biserică,lacas de cult,45.097217,26.0101301
Biserică,lacas de cult,45.0569887,26.0161112
Biserică,lacas de cult,45.2387757,26.0098938
Biserica Ortodoxă,lacas de cult,47.6608311,24.6368985
Biserica Sfintilor Arhangheli Mihail si Gavriil Maxut,lacas de cult,47.4381688,26.8913889
